epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
400,679.835,1.6577,1.05748,0,0.63647,0.50067,0.54079,0.29581,1.67878,1.08698,0,0.00131888,0.00131888,0.00131888
401,681.588,1.65076,1.04561,0,0.63192,0.51199,0.54657,0.30007,1.66942,1.08947,0,0.00131593,0.00131593,0.00131593
402,683.129,1.64515,1.03863,0,0.63028,0.50863,0.53892,0.29454,1.67555,1.08574,0,0.00131297,0.00131297,0.00131297
403,684.211,1.6611,1.04511,0,0.62645,0.51464,0.53872,0.29426,1.67068,1.07956,0,0.00131,0.00131,0.00131
404,685.731,1.66275,1.04258,0,0.63527,0.51138,0.54709,0.3017,1.64795,1.06529,0,0.00130704,0.00130704,0.00130704
405,687.611,1.67584,1.04701,0,0.62741,0.50963,0.53947,0.29803,1.65141,1.06839,0,0.00130407,0.00130407,0.00130407
406,689.189,1.67023,1.05336,0,0.63289,0.51138,0.54111,0.29772,1.65162,1.07401,0,0.0013011,0.0013011,0.0013011
407,690.781,1.63809,1.05366,0,0.63549,0.51063,0.54161,0.2956,1.65546,1.09724,0,0.00129813,0.00129813,0.00129813
408,692.425,1.66597,1.0424,0,0.61922,0.51489,0.54163,0.29536,1.66136,1.08052,0,0.00129515,0.00129515,0.00129515
409,694.059,1.65575,1.04975,0,0.61121,0.51445,0.53046,0.28945,1.68115,1.0862,0,0.00129217,0.00129217,0.00129217
410,695.857,1.6626,1.05231,0,0.6285,0.51258,0.53992,0.29836,1.64809,1.0812,0,0.00128919,0.00128919,0.00128919
411,697.541,1.66661,1.0408,0,0.61765,0.51213,0.53713,0.29798,1.65527,1.08527,0,0.0012862,0.0012862,0.0012862
412,699.231,1.64975,1.03425,0,0.63397,0.49337,0.52969,0.28909,1.69311,1.08201,0,0.00128321,0.00128321,0.00128321
413,700.802,1.68048,1.04391,0,0.63196,0.49262,0.53203,0.2919,1.6744,1.07437,0,0.00128022,0.00128022,0.00128022
414,702.419,1.66546,1.03754,0,0.62948,0.50163,0.53737,0.29458,1.67312,1.06734,0,0.00127723,0.00127723,0.00127723
415,704.085,1.66211,1.03806,0,0.62368,0.52264,0.54801,0.29893,1.66888,1.07038,0,0.00127423,0.00127423,0.00127423
416,705.72,1.6716,1.04429,0,0.62664,0.51514,0.54925,0.30295,1.64579,1.06848,0,0.00127123,0.00127123,0.00127123
417,707.183,1.65015,1.03533,0,0.63892,0.50689,0.54863,0.29965,1.66014,1.07476,0,0.00126823,0.00126823,0.00126823
418,708.567,1.66783,1.05023,0,0.63728,0.51063,0.54652,0.29926,1.64849,1.08399,0,0.00126523,0.00126523,0.00126523
419,709.921,1.65692,1.04491,0,0.63782,0.51364,0.54769,0.30221,1.65188,1.09031,0,0.00126222,0.00126222,0.00126222
420,711.725,1.67461,1.05123,0,0.62893,0.52709,0.55133,0.30091,1.66223,1.09494,0,0.00125921,0.00125921,0.00125921
421,713.253,1.64762,1.03226,0,0.639,0.51789,0.5492,0.30433,1.64907,1.06107,0,0.0012562,0.0012562,0.0012562
422,714.81,1.69167,1.03534,0,0.64393,0.50888,0.54994,0.30128,1.66456,1.06309,0,0.00125319,0.00125319,0.00125319
423,716.389,1.70013,1.04401,0,0.64844,0.50069,0.54801,0.30166,1.64549,1.06202,0,0.00125017,0.00125017,0.00125017
424,717.989,1.6775,1.03796,0,0.64207,0.50188,0.54594,0.30128,1.64561,1.06349,0,0.00124715,0.00124715,0.00124715
425,719.772,1.65531,1.03763,0,0.63801,0.50838,0.54375,0.30146,1.64617,1.06691,0,0.00124413,0.00124413,0.00124413
426,721.404,1.62247,1.0327,0,0.61807,0.51564,0.54501,0.30379,1.64025,1.07521,0,0.00124111,0.00124111,0.00124111
427,722.891,1.66194,1.0334,0,0.63039,0.51675,0.54657,0.30019,1.6541,1.07295,0,0.00123809,0.00123809,0.00123809
428,724.354,1.64652,1.03126,0,0.6362,0.51714,0.54977,0.30092,1.67035,1.07839,0,0.00123506,0.00123506,0.00123506
429,725.932,1.64032,1.03239,0,0.63716,0.51889,0.55143,0.30512,1.64418,1.06961,0,0.00123203,0.00123203,0.00123203
430,727.807,1.64675,1.03112,0,0.62569,0.51021,0.5387,0.29423,1.67197,1.06977,0,0.001229,0.001229,0.001229
431,729.492,1.64569,1.02254,0,0.63914,0.51403,0.54885,0.30281,1.65285,1.07439,0,0.00122596,0.00122596,0.00122596
432,731.186,1.65428,1.0234,0,0.64355,0.51464,0.55023,0.30052,1.66219,1.09031,0,0.00122293,0.00122293,0.00122293
433,732.971,1.65516,1.02862,0,0.633,0.52314,0.55114,0.30314,1.65093,1.06863,0,0.00121989,0.00121989,0.00121989
434,734.732,1.64472,1.03873,0,0.62648,0.52414,0.54929,0.30294,1.65314,1.06519,0,0.00121685,0.00121685,0.00121685
435,736.552,1.64246,1.03262,0,0.64919,0.51389,0.54989,0.30302,1.65511,1.06651,0,0.0012138,0.0012138,0.0012138
436,738.214,1.67322,1.03192,0,0.64387,0.51213,0.54903,0.30633,1.64426,1.05758,0,0.00121076,0.00121076,0.00121076
437,740.023,1.62501,1.02635,0,0.6432,0.51263,0.54473,0.30212,1.65984,1.065,0,0.00120771,0.00120771,0.00120771
438,741.8,1.62098,1.02266,0,0.63969,0.51539,0.54779,0.30146,1.65524,1.07281,0,0.00120466,0.00120466,0.00120466
439,743.469,1.62129,1.03429,0,0.6398,0.51714,0.54847,0.29973,1.66625,1.07935,0,0.00120161,0.00120161,0.00120161
440,745.426,1.68001,1.03832,0,0.63752,0.51614,0.54944,0.29941,1.6788,1.08564,0,0.00119856,0.00119856,0.00119856
441,747.247,1.64423,1.03519,0,0.64028,0.51789,0.5496,0.30585,1.63613,1.06254,0,0.00119551,0.00119551,0.00119551
442,749.051,1.66288,1.02822,0,0.63776,0.52364,0.55241,0.30589,1.64544,1.08029,0,0.00119245,0.00119245,0.00119245
443,750.735,1.66515,1.03005,0,0.6364,0.51864,0.5511,0.30545,1.64875,1.0686,0,0.00118939,0.00118939,0.00118939
444,752.533,1.67018,1.03483,0,0.63364,0.50938,0.5397,0.29838,1.66095,1.06246,0,0.00118633,0.00118633,0.00118633
445,754.363,1.64234,1.02477,0,0.63789,0.51168,0.547,0.30239,1.64724,1.05959,0,0.00118327,0.00118327,0.00118327
446,756.017,1.64755,1.0308,0,0.6354,0.50013,0.54256,0.30288,1.63501,1.0712,0,0.00118021,0.00118021,0.00118021
447,757.73,1.64584,1.03272,0,0.64118,0.50088,0.54186,0.30252,1.63352,1.07046,0,0.00117715,0.00117715,0.00117715
448,759.378,1.64575,1.02869,0,0.64577,0.51084,0.54716,0.30515,1.63399,1.05265,0,0.00117408,0.00117408,0.00117408
449,761.057,1.66775,1.03108,0,0.64008,0.51414,0.54267,0.29929,1.66175,1.0578,0,0.00117101,0.00117101,0.00117101
450,762.915,1.62766,1.02741,0,0.62921,0.51889,0.54286,0.30038,1.64384,1.07651,0,0.00116794,0.00116794,0.00116794
451,764.553,1.62895,1.02705,0,0.63182,0.51648,0.54766,0.30496,1.63378,1.07036,0,0.00116487,0.00116487,0.00116487
452,766.235,1.63078,1.02064,0,0.63419,0.52039,0.55191,0.30704,1.63543,1.05318,0,0.0011618,0.0011618,0.0011618
453,767.891,1.62218,1.02057,0,0.65293,0.51389,0.55537,0.30978,1.62585,1.05044,0,0.00115872,0.00115872,0.00115872
454,769.439,1.62517,1.01773,0,0.6382,0.51722,0.5516,0.30659,1.62748,1.05276,0,0.00115565,0.00115565,0.00115565
455,771.255,1.63201,1.02866,0,0.63186,0.51213,0.54017,0.29956,1.64424,1.05949,0,0.00115257,0.00115257,0.00115257
456,772.76,1.63467,1.02922,0,0.63922,0.50813,0.54158,0.30256,1.62788,1.06584,0,0.00114949,0.00114949,0.00114949
457,774.443,1.63586,1.02711,0,0.64633,0.51939,0.54863,0.30679,1.6234,1.06833,0,0.00114641,0.00114641,0.00114641
458,776.101,1.65335,1.02411,0,0.64091,0.51188,0.5497,0.30635,1.62031,1.06596,0,0.00114333,0.00114333,0.00114333
459,777.714,1.62851,1.02284,0,0.65161,0.50888,0.55061,0.30723,1.61423,1.0682,0,0.00114025,0.00114025,0.00114025
460,779.611,1.66371,1.03171,0,0.65179,0.50563,0.54906,0.3067,1.6301,1.05813,0,0.00113716,0.00113716,0.00113716
461,781.331,1.60768,1.019,0,0.62901,0.50488,0.54002,0.29996,1.64913,1.06343,0,0.00113408,0.00113408,0.00113408
462,783.082,1.64467,1.02478,0,0.645,0.5114,0.54999,0.30777,1.62018,1.06132,0,0.00113099,0.00113099,0.00113099
463,784.795,1.66371,1.03644,0,0.64736,0.51238,0.54683,0.30274,1.63193,1.06504,0,0.00112791,0.00112791,0.00112791
464,786.476,1.6388,1.03087,0,0.64104,0.51113,0.54516,0.30352,1.62528,1.05455,0,0.00112482,0.00112482,0.00112482
465,788.302,1.64135,1.02368,0,0.64153,0.52296,0.5501,0.30592,1.62301,1.07341,0,0.00112173,0.00112173,0.00112173
466,790.009,1.62087,1.02276,0,0.64225,0.52414,0.54959,0.30645,1.62667,1.06234,0,0.00111864,0.00111864,0.00111864
467,791.741,1.64246,1.01919,0,0.64211,0.51127,0.54556,0.30533,1.63369,1.05839,0,0.00111555,0.00111555,0.00111555
468,793.471,1.64491,1.02652,0,0.64858,0.50438,0.54484,0.30281,1.64237,1.05874,0,0.00111245,0.00111245,0.00111245
469,795.22,1.62477,1.01929,0,0.64043,0.51964,0.55078,0.30571,1.63418,1.0535,0,0.00110936,0.00110936,0.00110936
470,797.061,1.61921,1.02227,0,0.64028,0.51439,0.55101,0.30862,1.62364,1.04909,0,0.00110626,0.00110626,0.00110626
471,798.731,1.61903,1.01828,0,0.63927,0.51919,0.55104,0.30918,1.62119,1.04862,0,0.00110317,0.00110317,0.00110317
472,800.457,1.63963,1.02262,0,0.62848,0.51364,0.54073,0.29925,1.64643,1.0546,0,0.00110007,0.00110007,0.00110007
473,802.175,1.65104,1.03102,0,0.63457,0.52614,0.55224,0.30953,1.6212,1.05731,0,0.00109697,0.00109697,0.00109697
474,803.898,1.63955,1.02989,0,0.64572,0.51528,0.54987,0.30782,1.62234,1.07292,0,0.00109387,0.00109387,0.00109387
475,805.808,1.59645,1.01285,0,0.64678,0.51163,0.54898,0.3076,1.62659,1.06271,0,0.00109077,0.00109077,0.00109077
476,807.51,1.61424,1.01515,0,0.63573,0.51213,0.548,0.30644,1.62335,1.05448,0,0.00108767,0.00108767,0.00108767
477,809.266,1.63681,1.0316,0,0.63053,0.50738,0.54134,0.30551,1.61243,1.06329,0,0.00108457,0.00108457,0.00108457
478,810.939,1.6109,1.0206,0,0.63685,0.51313,0.54439,0.30536,1.61788,1.06488,0,0.00108147,0.00108147,0.00108147
479,812.627,1.63104,1.02172,0,0.63551,0.51953,0.54461,0.30755,1.60068,1.0581,0,0.00107837,0.00107837,0.00107837
480,814.523,1.62124,1.02392,0,0.64803,0.52144,0.55141,0.30746,1.6202,1.0627,0,0.00107527,0.00107527,0.00107527
481,816.13,1.63714,1.03255,0,0.64052,0.51914,0.55206,0.31369,1.60383,1.04684,0,0.00107216,0.00107216,0.00107216
482,817.689,1.62755,1.01968,0,0.63086,0.51689,0.54744,0.30856,1.61981,1.04855,0,0.00106906,0.00106906,0.00106906
483,819.344,1.6233,1.02133,0,0.63774,0.52339,0.55446,0.31285,1.62158,1.04867,0,0.00106595,0.00106595,0.00106595
484,820.98,1.62463,1.01637,0,0.64043,0.51914,0.55661,0.31631,1.6066,1.05203,0,0.00106285,0.00106285,0.00106285
485,822.874,1.60995,1.01246,0,0.64698,0.52239,0.55672,0.31439,1.6111,1.06302,0,0.00105974,0.00105974,0.00105974
486,824.518,1.59745,1.00592,0,0.6391,0.52146,0.54991,0.30769,1.63344,1.05368,0,0.00105664,0.00105664,0.00105664
487,826.2,1.61246,1.01623,0,0.64207,0.52064,0.55193,0.30708,1.63703,1.05441,0,0.00105353,0.00105353,0.00105353
488,827.884,1.62562,1.01994,0,0.63302,0.51564,0.54718,0.30574,1.63197,1.05565,0,0.00105042,0.00105042,0.00105042
489,829.579,1.61357,1.02076,0,0.63978,0.51464,0.5495,0.30648,1.63613,1.05699,0,0.00104731,0.00104731,0.00104731
490,831.464,1.6005,1.00368,0,0.64375,0.52089,0.55421,0.31036,1.61335,1.0473,0,0.00104421,0.00104421,0.00104421
491,833.187,1.61219,1.01328,0,0.63694,0.52239,0.55148,0.30865,1.6152,1.0615,0,0.0010411,0.0010411,0.0010411
492,834.937,1.59868,1.01532,0,0.63308,0.52664,0.55022,0.30722,1.61441,1.06439,0,0.00103799,0.00103799,0.00103799
493,836.612,1.60959,1.01484,0,0.64118,0.51313,0.5495,0.30787,1.61166,1.05369,0,0.00103488,0.00103488,0.00103488
494,838.239,1.60483,1.01094,0,0.64128,0.51263,0.54696,0.30895,1.61298,1.04856,0,0.00103177,0.00103177,0.00103177
495,840.088,1.60121,1.01153,0,0.64689,0.51884,0.54954,0.31123,1.6098,1.05136,0,0.00102866,0.00102866,0.00102866
496,841.789,1.6164,1.02129,0,0.63395,0.51539,0.5501,0.30865,1.61443,1.04543,0,0.00102555,0.00102555,0.00102555
497,843.453,1.62193,1.01086,0,0.61874,0.52389,0.54726,0.30555,1.62714,1.04282,0,0.00102244,0.00102244,0.00102244
498,845.244,1.61005,1.01806,0,0.61167,0.52464,0.54791,0.30751,1.6171,1.04757,0,0.00101933,0.00101933,0.00101933
499,846.88,1.59514,0.99954,0,0.62788,0.51914,0.54957,0.30636,1.62132,1.04699,0,0.00101622,0.00101622,0.00101622
500,848.764,1.63077,1.00779,0,0.6461,0.51439,0.55183,0.30814,1.61889,1.04819,0,0.00101311,0.00101311,0.00101311
501,850.383,1.60416,1.00688,0,0.64071,0.51839,0.55152,0.31028,1.60709,1.05279,0,0.00101,0.00101,0.00101
502,852.163,1.59115,0.9949,0,0.63077,0.50913,0.53988,0.30135,1.63002,1.05737,0,0.00100689,0.00100689,0.00100689
503,853.87,1.63398,1.01041,0,0.63809,0.51522,0.5492,0.30868,1.61159,1.05757,0,0.00100378,0.00100378,0.00100378
504,855.639,1.62546,1.02566,0,0.64611,0.51063,0.55114,0.31146,1.60666,1.06214,0,0.00100067,0.00100067,0.00100067
505,857.467,1.61101,1.00235,0,0.63527,0.52815,0.55562,0.31178,1.61665,1.06371,0,0.00099756,0.00099756,0.00099756
506,859.401,1.61068,1.00406,0,0.63444,0.52389,0.55401,0.31169,1.60906,1.04888,0,0.00099445,0.00099445,0.00099445
507,861.212,1.61065,0.99837,0,0.6455,0.51914,0.55425,0.3098,1.61378,1.0474,0,0.00099134,0.00099134,0.00099134
508,863.008,1.59025,1.00374,0,0.6485,0.51389,0.55625,0.3116,1.6046,1.04283,0,0.000988231,0.000988231,0.000988231
509,864.637,1.61339,1.00655,0,0.64877,0.51489,0.55609,0.31249,1.60309,1.04234,0,0.000985121,0.000985121,0.000985121
510,866.413,1.63195,1.01374,0,0.63881,0.51684,0.55391,0.31086,1.61146,1.04685,0,0.000982012,0.000982012,0.000982012
511,868.309,1.61595,1.0148,0,0.63576,0.5269,0.55545,0.31186,1.60978,1.05183,0,0.000978903,0.000978903,0.000978903
512,870.022,1.61317,1.00842,0,0.64625,0.51921,0.55062,0.30837,1.61488,1.06375,0,0.000975795,0.000975795,0.000975795
513,871.693,1.61831,1.01437,0,0.63695,0.51664,0.54715,0.30622,1.62354,1.08212,0,0.000972687,0.000972687,0.000972687
514,873.319,1.60256,1.00837,0,0.65252,0.51664,0.55519,0.31294,1.61162,1.06218,0,0.000969579,0.000969579,0.000969579
515,875.058,1.61631,1.00644,0,0.65647,0.51664,0.55461,0.31266,1.60795,1.04,0,0.000966472,0.000966472,0.000966472
516,876.76,1.637,1.01095,0,0.65127,0.50836,0.55176,0.30982,1.61599,1.04464,0,0.000963365,0.000963365,0.000963365
517,878.256,1.62622,1.01399,0,0.63632,0.50913,0.54068,0.30368,1.62422,1.04408,0,0.000960258,0.000960258,0.000960258
518,879.786,1.60641,1.00284,0,0.65953,0.51739,0.55338,0.30894,1.62305,1.05092,0,0.000957152,0.000957152,0.000957152
519,881.274,1.60543,1.00389,0,0.65604,0.51764,0.55304,0.31474,1.59092,1.04383,0,0.000954047,0.000954047,0.000954047
520,882.62,1.59692,1.00981,0,0.63884,0.51564,0.54987,0.31334,1.59002,1.04533,0,0.000950942,0.000950942,0.000950942
521,884.543,1.62012,1.0135,0,0.6456,0.51638,0.55255,0.31326,1.59999,1.04989,0,0.000947837,0.000947837,0.000947837
522,886.114,1.59505,1.00434,0,0.63756,0.51739,0.55039,0.31075,1.61408,1.05271,0,0.000944734,0.000944734,0.000944734
523,887.641,1.62116,1.00118,0,0.65164,0.5073,0.54988,0.30934,1.61666,1.04944,0,0.000941631,0.000941631,0.000941631
524,889.169,1.59714,1.00399,0,0.64122,0.51263,0.54711,0.3076,1.60455,1.04643,0,0.000938528,0.000938528,0.000938528
525,890.872,1.6013,1.00089,0,0.61874,0.50915,0.53829,0.30232,1.62243,1.05337,0,0.000935426,0.000935426,0.000935426
526,892.592,1.6138,1.00845,0,0.62232,0.52114,0.54447,0.30603,1.62522,1.05726,0,0.000932325,0.000932325,0.000932325
527,894.269,1.59772,1.0024,0,0.62631,0.51869,0.54806,0.30991,1.61333,1.04714,0,0.000929225,0.000929225,0.000929225
528,896.003,1.61228,1.00611,0,0.64418,0.52114,0.55341,0.31271,1.61342,1.04966,0,0.000926126,0.000926126,0.000926126
529,897.679,1.62287,1.0133,0,0.65298,0.52239,0.5588,0.31415,1.61535,1.05311,0,0.000923027,0.000923027,0.000923027
530,899.582,1.60325,1.00595,0,0.65229,0.51614,0.55384,0.31216,1.60263,1.04014,0,0.00091993,0.00091993,0.00091993
531,901.216,1.6184,1.00242,0,0.64589,0.51889,0.55385,0.31217,1.59901,1.03594,0,0.000916833,0.000916833,0.000916833
532,902.784,1.5858,0.99149,0,0.65342,0.51664,0.55661,0.31609,1.59019,1.03539,0,0.000913737,0.000913737,0.000913737
533,903.971,1.58,0.99008,0,0.65108,0.51339,0.55485,0.31603,1.5953,1.03229,0,0.000910642,0.000910642,0.000910642
534,905.24,1.57628,0.98865,0,0.64567,0.51964,0.55391,0.31525,1.59604,1.03691,0,0.000907548,0.000907548,0.000907548
535,906.882,1.60488,1.00306,0,0.63979,0.51989,0.55239,0.31391,1.59197,1.04027,0,0.000904455,0.000904455,0.000904455
536,908.428,1.59191,0.99646,0,0.64261,0.51939,0.55345,0.31588,1.58239,1.03819,0,0.000901363,0.000901363,0.000901363
537,909.594,1.6113,1.00596,0,0.64195,0.52664,0.5546,0.31635,1.58274,1.04049,0,0.000898272,0.000898272,0.000898272
538,910.877,1.58607,0.99592,0,0.64664,0.51864,0.54963,0.31224,1.60157,1.04155,0,0.000895182,0.000895182,0.000895182
539,912.289,1.60327,1.0024,0,0.6363,0.52114,0.55103,0.31152,1.60156,1.04187,0,0.000892094,0.000892094,0.000892094
540,913.893,1.59162,0.99697,0,0.64982,0.51589,0.55248,0.31383,1.60205,1.04401,0,0.000889006,0.000889006,0.000889006
541,915.703,1.59438,1.006,0,0.64456,0.52014,0.55189,0.31225,1.60473,1.04822,0,0.00088592,0.00088592,0.00088592
542,917.277,1.60797,1.00077,0,0.64122,0.51243,0.54421,0.30444,1.62323,1.0536,0,0.000882835,0.000882835,0.000882835
543,918.822,1.60029,1.00162,0,0.62859,0.5221,0.54858,0.30977,1.6108,1.04271,0,0.000879751,0.000879751,0.000879751
544,920.477,1.58229,0.98555,0,0.64233,0.51364,0.55058,0.31246,1.60652,1.03924,0,0.000876669,0.000876669,0.000876669
545,922.195,1.58926,0.99081,0,0.64069,0.52064,0.55464,0.31275,1.60081,1.04389,0,0.000873588,0.000873588,0.000873588
546,924.144,1.57149,0.98597,0,0.64355,0.51864,0.54973,0.31034,1.61039,1.04523,0,0.000870508,0.000870508,0.000870508
547,925.845,1.59318,0.99039,0,0.64866,0.51688,0.55047,0.3096,1.6125,1.04833,0,0.000867429,0.000867429,0.000867429
548,927.525,1.57369,0.98937,0,0.65502,0.51764,0.55473,0.31277,1.6072,1.05015,0,0.000864352,0.000864352,0.000864352
549,929.188,1.58086,0.9932,0,0.65312,0.51188,0.55338,0.31124,1.61185,1.04796,0,0.000861277,0.000861277,0.000861277
550,930.976,1.59699,0.98847,0,0.65727,0.50888,0.55367,0.3124,1.60364,1.03882,0,0.000858203,0.000858203,0.000858203
551,932.791,1.60776,0.99756,0,0.65227,0.51464,0.55495,0.3138,1.6037,1.03566,0,0.00085513,0.00085513,0.00085513
552,934.472,1.60396,0.99585,0,0.65136,0.50638,0.55213,0.31204,1.60794,1.03456,0,0.000852059,0.000852059,0.000852059
553,936.111,1.6068,1.00274,0,0.6436,0.51389,0.5543,0.31402,1.60322,1.03654,0,0.000848989,0.000848989,0.000848989
554,937.846,1.58474,0.97986,0,0.6541,0.51038,0.55635,0.31585,1.58871,1.02987,0,0.000845921,0.000845921,0.000845921
555,939.537,1.57606,0.98979,0,0.64468,0.51974,0.55584,0.3168,1.58398,1.03015,0,0.000842855,0.000842855,0.000842855
556,941.585,1.58284,0.99379,0,0.63005,0.52919,0.54961,0.3126,1.59451,1.04405,0,0.00083979,0.00083979,0.00083979
557,943.303,1.58886,1.00197,0,0.6275,0.53415,0.5496,0.31407,1.59203,1.05304,0,0.000836727,0.000836727,0.000836727
558,945.04,1.59658,0.9935,0,0.62037,0.53815,0.54998,0.31428,1.58958,1.06192,0,0.000833666,0.000833666,0.000833666
559,946.748,1.5796,0.99046,0,0.6157,0.52589,0.54444,0.30919,1.60672,1.04742,0,0.000830606,0.000830606,0.000830606
560,948.748,1.57823,0.9943,0,0.6228,0.5238,0.54693,0.31135,1.61011,1.04842,0,0.000827548,0.000827548,0.000827548
561,950.459,1.59023,0.98897,0,0.6322,0.5255,0.54749,0.31129,1.60595,1.07135,0,0.000824492,0.000824492,0.000824492
562,952.348,1.58541,0.99566,0,0.63371,0.5294,0.55293,0.31699,1.59456,1.04894,0,0.000821438,0.000821438,0.000821438
563,954.056,1.58658,0.98785,0,0.63562,0.51584,0.55238,0.31497,1.58868,1.03285,0,0.000818386,0.000818386,0.000818386
564,955.752,1.57181,0.9859,0,0.63531,0.51989,0.55541,0.31656,1.57767,1.02898,0,0.000815336,0.000815336,0.000815336
565,957.58,1.58585,0.98654,0,0.64841,0.52114,0.56264,0.31912,1.58139,1.02708,0,0.000812287,0.000812287,0.000812287
566,959.248,1.58151,0.98585,0,0.64446,0.51764,0.55438,0.31512,1.58765,1.02902,0,0.000809241,0.000809241,0.000809241
567,960.85,1.58158,0.98915,0,0.63696,0.52464,0.55561,0.31628,1.5817,1.02469,0,0.000806196,0.000806196,0.000806196
568,962.529,1.59535,0.98928,0,0.63968,0.52064,0.55587,0.31745,1.57717,1.02344,0,0.000803153,0.000803153,0.000803153
569,964.018,1.58435,0.99002,0,0.65528,0.52114,0.5585,0.31847,1.58404,1.03363,0,0.000800113,0.000800113,0.000800113
570,965.579,1.57642,0.98838,0,0.66023,0.5192,0.56095,0.32019,1.57844,1.04182,0,0.000797075,0.000797075,0.000797075
571,967.158,1.57506,0.98631,0,0.63958,0.51864,0.5595,0.32099,1.57992,1.03538,0,0.000794038,0.000794038,0.000794038
572,968.912,1.5829,0.98562,0,0.63884,0.52353,0.5612,0.32141,1.58526,1.03801,0,0.000791004,0.000791004,0.000791004
573,970.344,1.57451,0.98271,0,0.6489,0.52364,0.56225,0.31954,1.58804,1.05306,0,0.000787972,0.000787972,0.000787972
574,972.089,1.57777,0.98181,0,0.64943,0.52557,0.55841,0.31692,1.59605,1.0511,0,0.000784942,0.000784942,0.000784942
575,974.035,1.56989,0.98932,0,0.64803,0.52489,0.55687,0.31596,1.59771,1.05475,0,0.000781914,0.000781914,0.000781914
576,975.785,1.59335,0.99158,0,0.64651,0.5284,0.55757,0.31304,1.61437,1.05969,0,0.000778889,0.000778889,0.000778889
577,977.484,1.56796,0.9941,0,0.64559,0.52514,0.55647,0.31453,1.60066,1.05544,0,0.000775866,0.000775866,0.000775866
578,979.194,1.58894,0.98956,0,0.64165,0.5274,0.55339,0.31319,1.59541,1.05423,0,0.000772845,0.000772845,0.000772845
579,980.835,1.57825,0.98616,0,0.64184,0.52865,0.55558,0.31499,1.58754,1.05816,0,0.000769827,0.000769827,0.000769827
580,982.756,1.57619,0.98393,0,0.64068,0.52614,0.55869,0.31758,1.58162,1.04006,0,0.000766811,0.000766811,0.000766811
581,984.474,1.57536,0.98391,0,0.64352,0.5284,0.55798,0.31661,1.58045,1.03604,0,0.000763797,0.000763797,0.000763797
582,986.332,1.58916,0.98555,0,0.63779,0.5304,0.55522,0.31551,1.587,1.04524,0,0.000760786,0.000760786,0.000760786
583,987.825,1.58371,0.98981,0,0.63928,0.52614,0.55401,0.31426,1.59136,1.04791,0,0.000757777,0.000757777,0.000757777
584,989.573,1.57161,0.98185,0,0.63773,0.52279,0.5504,0.31305,1.59715,1.03989,0,0.000754771,0.000754771,0.000754771
585,991.329,1.55862,0.98013,0,0.64274,0.51939,0.54869,0.31199,1.60076,1.04267,0,0.000751767,0.000751767,0.000751767
586,993.202,1.60196,0.98903,0,0.65219,0.51764,0.55296,0.31592,1.58882,1.03606,0,0.000748766,0.000748766,0.000748766
587,994.877,1.5517,0.98033,0,0.64009,0.51689,0.54548,0.31124,1.6051,1.03826,0,0.000745767,0.000745767,0.000745767
588,996.588,1.56887,0.98568,0,0.64314,0.51814,0.54607,0.30969,1.60837,1.03895,0,0.000742771,0.000742771,0.000742771
589,998.298,1.58559,0.98556,0,0.64947,0.51864,0.55306,0.3167,1.59206,1.037,0,0.000739778,0.000739778,0.000739778
590,1000.04,1.58717,0.9821,0,0.64491,0.51528,0.55272,0.31605,1.59247,1.03711,0,0.000736787,0.000736787,0.000736787
591,1001.9,1.57046,0.98459,0,0.64427,0.51474,0.55033,0.31511,1.59754,1.03477,0,0.000733799,0.000733799,0.000733799
592,1003.56,1.56006,0.97908,0,0.64108,0.51989,0.5558,0.31815,1.58401,1.03279,0,0.000730813,0.000730813,0.000730813
593,1005.29,1.57704,0.98352,0,0.64285,0.53015,0.55888,0.3206,1.5737,1.03854,0,0.000727831,0.000727831,0.000727831
594,1007.08,1.57687,0.98241,0,0.63387,0.5332,0.55832,0.32024,1.57263,1.03096,0,0.000724851,0.000724851,0.000724851
595,1008.97,1.57342,0.97875,0,0.63664,0.5284,0.5559,0.31935,1.57952,1.02448,0,0.000721874,0.000721874,0.000721874
596,1010.94,1.59377,0.9794,0,0.6389,0.52639,0.55758,0.31976,1.5795,1.02781,0,0.0007189,0.0007189,0.0007189
597,1012.67,1.56841,0.97519,0,0.6366,0.52682,0.55935,0.32001,1.58028,1.02834,0,0.000715929,0.000715929,0.000715929
598,1014.41,1.6016,0.9841,0,0.64846,0.51966,0.55874,0.31861,1.5818,1.02494,0,0.00071296,0.00071296,0.00071296
599,1016.13,1.56211,0.98456,0,0.63832,0.52289,0.5519,0.31537,1.58532,1.03287,0,0.000709995,0.000709995,0.000709995
600,1018.08,1.55461,0.97707,0,0.64179,0.52849,0.55651,0.31545,1.58504,1.03603,0,0.000707033,0.000707033,0.000707033
601,1019.78,1.57499,0.98395,0,0.63215,0.5279,0.55599,0.31517,1.58175,1.03756,0,0.000704073,0.000704073,0.000704073
602,1021.46,1.58314,0.97303,0,0.63278,0.52854,0.55532,0.31556,1.58047,1.03548,0,0.000701117,0.000701117,0.000701117
603,1022.96,1.5674,0.97161,0,0.62329,0.5304,0.55523,0.3176,1.57941,1.03338,0,0.000698163,0.000698163,0.000698163
